hire_id,application_id,center_id,start_month,starting_wage,coaching_hours_first_90d,claims_closed_6mo,claims_reopened_6mo,reopen_rate_6mo_pct,retained_6mo,separation_month,separation_reason
31865,365359,C26,2025-12,33.54,10.3,,,,,,
31866,365361,C26,2025-12,34.74,14.1,,,,,,
31867,365370,C26,2025-12,31.83,18.0,,,,,,
31868,365381,C26,2025-12,37.49,9.1,,,,,,
31869,365403,C26,2025-12,33.08,15.7,,,,,,
31870,365521,C26,2025-12,32.12,13.8,,,,,,
31871,365558,C26,2025-12,33.87,13.1,,,,,,
31872,365646,C27,2021-01,28.99,9.1,570,90,15.789,1,,
31873,365649,C27,2021-02,30.87,14.0,543,23,4.236,1,,
31874,365668,C27,2021-01,32.67,13.6,597,67,11.223,1,,
31875,365689,C27,2021-02,28.83,11.5,582,61,10.481,1,,
31876,365690,C27,2021-01,29.43,12.0,586,71,12.116,1,,
31877,365691,C27,2021-02,28.97,8.7,576,60,10.417,1,,
31878,365701,C27,2021-01,28.19,11.0,530,24,4.528,1,,
31879,365710,C27,2021-03,29.91,11.3,594,45,7.576,1,,
31880,365738,C27,2021-03,31.45,14.8,565,29,5.133,1,,
31881,365746,C27,2021-02,29.84,11.2,574,58,10.105,1,,
31882,365750,C27,2021-03,28.57,11.2,563,37,6.572,1,,
31883,365765,C27,2021-02,29.27,16.5,553,34,6.148,1,,
31884,365766,C27,2021-03,32.3,14.5,571,31,5.429,1,,
31885,365771,C27,2021-03,28.86,11.3,589,34,5.772,1,,
31886,365778,C27,2021-03,28.59,9.5,587,41,6.985,1,,
31887,365781,C27,2021-03,29.91,11.8,624,36,5.769,1,,
31888,365785,C27,2021-02,29.58,12.6,598,37,6.187,1,,
31889,365794,C27,2021-03,28.64,19.1,621,26,4.187,1,,
31890,365797,C27,2021-02,32.24,9.4,591,46,7.783,1,,
31891,365799,C27,2021-02,28.34,17.6,556,14,2.518,1,,
31892,365834,C27,2021-03,28.3,13.0,589,51,8.659,1,,
31893,365838,C27,2021-03,31.64,11.3,647,22,3.4,1,,
31894,365844,C27,2021-02,29.34,,95,5,5.263,0,2021-03,performance
31895,365860,C27,2021-02,29.39,12.1,589,26,4.414,1,,
31896,365865,C27,2021-04,32.21,10.4,560,20,3.571,1,,
31897,365881,C27,2021-04,27.61,11.8,569,48,8.436,1,,
31898,365887,C27,2021-03,31.16,16.9,567,35,6.173,1,,
31899,365891,C27,2021-04,29.99,7.6,616,85,13.799,1,,
31900,365893,C27,2021-04,28.41,9.2,614,44,7.166,1,,
31901,365908,C27,2021-04,27.7,11.5,585,24,4.103,1,,
31902,365933,C27,2021-04,29.91,17.4,596,61,10.235,1,,
31903,365952,C27,2021-04,30.97,,98,1,1.02,0,2021-05,attendance
31904,365956,C27,2021-04,29.74,10.6,601,10,1.664,1,,
31905,365961,C27,2021-04,29.48,11.2,583,64,10.978,1,,
31906,365968,C27,2021-04,29.39,11.4,613,41,6.688,1,,
31907,365977,C27,2021-04,26.93,13.5,591,84,14.213,1,,
31908,365998,C27,2021-04,31.7,10.0,568,52,9.155,1,,
31909,366000,C27,2021-05,30.72,10.4,314,13,4.14,0,2021-08,performance
31910,366036,C27,2021-05,32.9,5.3,601,34,5.657,1,,
31911,366054,C27,2021-05,30.23,13.5,581,72,12.392,1,,
31912,366055,C27,2021-05,29.22,11.5,593,38,6.408,1,,
31913,366057,C27,2021-05,31.81,16.0,258,18,6.977,0,2021-08,voluntary
31914,366058,C27,2021-06,27.54,12.4,561,36,6.417,1,,
31915,366063,C27,2021-05,29.13,13.5,613,57,9.299,1,,
31916,366071,C27,2021-05,31.64,7.6,568,44,7.746,1,,
31917,366081,C27,2021-05,32.57,14.0,587,48,8.177,1,,
31918,366100,C27,2021-05,29.74,13.0,608,10,1.645,1,,
31919,366106,C27,2021-05,31.42,13.7,599,43,7.179,1,,
31920,366115,C27,2021-05,29.81,13.6,552,41,7.428,1,,
31921,366126,C27,2021-05,31.15,15.3,612,55,8.987,1,,
31922,366129,C27,2021-04,30.64,13.3,534,32,5.993,1,,
31923,366130,C27,2021-05,31.21,10.3,572,31,5.42,1,,
31924,366136,C27,2021-05,31.2,7.1,629,50,7.949,1,,
31925,366140,C27,2021-05,27.86,8.2,550,54,9.818,1,,
31926,366144,C27,2021-05,31.46,15.1,654,37,5.657,1,,
31927,366151,C27,2021-05,29.21,15.8,615,88,14.309,1,,
31928,366164,C27,2021-05,30.91,8.6,587,33,5.622,1,,
31929,366169,C27,2021-05,30.28,10.4,620,79,12.742,1,,
31930,366176,C27,2021-04,29.26,12.7,580,88,15.172,1,,
31931,366212,C27,2021-06,30.84,11.0,572,77,13.462,1,,
31932,366216,C27,2021-05,27.58,6.7,596,3,0.503,1,,
31933,366223,C27,2021-06,29.07,9.6,543,53,9.761,0,2021-12,performance
31934,366241,C27,2021-06,29.43,8.0,570,26,4.561,1,,
31935,366246,C27,2021-06,28.33,6.2,609,24,3.941,1,,
31936,366265,C27,2021-06,31.09,14.4,542,21,3.875,1,,
31937,366271,C27,2021-05,30.91,13.3,567,42,7.407,0,2021-11,attendance
31938,366290,C27,2021-05,30.12,12.2,603,20,3.317,1,,
31939,366293,C27,2021-06,28.32,12.4,568,54,9.507,1,,
31940,366300,C27,2021-05,30.42,14.4,608,25,4.112,1,,
31941,366306,C27,2021-06,30.04,,100,7,7.0,0,2021-07,voluntary
31942,366319,C27,2021-06,30.04,12.4,563,49,8.703,1,,
31943,366335,C27,2021-06,33.92,14.3,598,49,8.194,1,,
31944,366342,C27,2021-06,31.02,9.9,584,66,11.301,1,,
31945,366352,C27,2021-07,30.25,9.1,301,19,6.312,0,2021-10,performance
31946,366361,C27,2021-06,31.99,10.5,556,25,4.496,1,,
31947,366363,C27,2021-07,33.99,11.2,613,61,9.951,1,,
31948,366366,C27,2021-07,31.19,,557,36,6.463,1,,
31949,366389,C27,2021-07,32.33,12.1,548,55,10.036,1,,
31950,366402,C27,2021-07,30.49,14.3,584,63,10.788,1,,
31951,366414,C27,2021-07,30.18,12.5,590,46,7.797,1,,
31952,366429,C27,2021-06,32.5,10.0,597,63,10.553,1,,
31953,366440,C27,2021-06,32.43,10.4,644,33,5.124,1,,
31954,366444,C27,2021-07,30.03,,103,8,7.767,0,2021-08,attendance
31955,366449,C27,2021-08,31.36,20.3,594,30,5.051,1,,
31956,366470,C27,2021-08,31.37,12.6,573,44,7.679,1,,
31957,366476,C27,2021-08,28.55,13.5,614,64,10.423,1,,
31958,366487,C27,2021-07,28.41,16.8,571,51,8.932,1,,
31959,366497,C27,2021-08,28.34,9.7,609,27,4.433,1,,
31960,366498,C27,2021-08,30.49,12.2,620,52,8.387,1,,
31961,366501,C27,2021-08,30.06,13.8,599,34,5.676,1,,
31962,366507,C27,2021-08,33.09,10.5,634,13,2.05,1,,
31963,366508,C27,2021-07,31.95,10.4,646,32,4.954,1,,
31964,366515,C27,2021-08,35.7,12.0,595,51,8.571,1,,
31965,366540,C27,2021-09,29.1,13.1,590,61,10.339,1,,
31966,366546,C27,2021-08,32.22,8.7,544,37,6.801,1,,
31967,366559,C27,2021-08,28.95,14.7,598,45,7.525,1,,
31968,366573,C27,2021-09,31.12,9.7,596,76,12.752,1,,
31969,366583,C27,2021-08,31.64,14.9,584,46,7.877,1,,
31970,366589,C27,2021-08,31.52,6.6,588,41,6.973,1,,
31971,366598,C27,2021-08,32.9,14.4,608,55,9.046,1,,
31972,366608,C27,2021-08,32.06,8.2,577,47,8.146,1,,
31973,366611,C27,2021-09,31.28,11.2,588,57,9.694,1,,
31974,366617,C27,2021-08,30.38,13.3,595,22,3.697,1,,
31975,366651,C27,2021-09,28.95,10.7,619,51,8.239,1,,
31976,366652,C27,2021-08,33.66,13.0,612,21,3.431,1,,
31977,366653,C27,2021-09,30.61,15.7,571,38,6.655,1,,
31978,366657,C27,2021-10,31.51,7.3,594,44,7.407,1,,
31979,366666,C27,2021-08,28.86,,192,17,8.854,0,2021-10,voluntary
31980,366689,C27,2021-08,29.86,14.5,575,67,11.652,1,,
31981,366690,C27,2021-08,29.47,8.4,595,41,6.891,1,,
31982,366696,C27,2021-09,31.59,9.6,604,36,5.96,1,,
31983,366700,C27,2021-08,29.75,13.3,569,26,4.569,1,,
31984,366711,C27,2021-10,29.14,,643,2,0.311,1,,
31985,366727,C27,2021-09,28.66,,103,12,11.65,0,2021-10,voluntary
31986,366732,C27,2021-10,31.74,8.5,614,73,11.889,1,,
31987,366744,C27,2021-10,28.5,13.5,613,68,11.093,1,,
31988,366754,C27,2021-09,30.86,,102,10,9.804,0,2021-10,performance
31989,366762,C27,2021-09,29.22,14.2,591,45,7.614,1,,
31990,366766,C27,2021-10,31.27,12.6,568,54,9.507,1,,
31991,366791,C27,2021-11,30.51,14.0,622,42,6.752,1,,
31992,366793,C27,2021-09,30.0,12.0,294,12,4.082,0,2021-12,attendance
31993,366805,C27,2021-10,31.62,8.6,567,30,5.291,1,,
31994,366819,C27,2021-10,28.76,9.7,581,32,5.508,1,,
31995,366831,C27,2021-09,31.63,16.6,555,40,7.207,1,,
31996,366845,C27,2021-10,31.44,8.8,568,20,3.521,1,,
31997,366848,C27,2021-10,30.06,5.7,584,49,8.39,1,,
31998,366851,C27,2021-10,31.17,14.2,566,46,8.127,1,,
31999,366863,C27,2021-11,31.23,10.1,640,36,5.625,1,,
32000,366867,C27,2021-12,30.34,12.0,582,29,4.983,1,,
32001,366868,C27,2021-11,31.81,12.5,606,48,7.921,1,,
32002,366870,C27,2021-11,32.52,13.3,611,23,3.764,1,,
32003,366877,C27,2021-11,31.47,9.4,617,40,6.483,1,,
32004,366888,C27,2021-10,28.79,4.5,620,13,2.097,1,,
32005,366920,C27,2021-11,30.46,10.4,605,61,10.083,1,,
32006,366927,C27,2021-11,31.4,11.2,569,68,11.951,1,,
32007,366935,C27,2021-11,30.22,13.7,592,39,6.588,1,,
32008,366941,C27,2021-11,27.84,14.1,606,27,4.455,1,,
32009,366949,C27,2021-10,32.29,11.1,623,2,0.321,1,,
32010,366954,C27,2021-11,30.83,10.4,581,62,10.671,1,,
32011,366958,C27,2021-11,29.48,16.2,531,24,4.52,1,,
32012,366971,C27,2021-12,30.54,7.5,581,0,0.0,1,,
32013,366994,C27,2021-10,32.12,17.3,613,46,7.504,1,,
32014,366995,C27,2021-10,31.94,13.1,601,41,6.822,1,,
32015,367003,C27,2021-11,29.05,14.3,610,36,5.902,1,,
32016,367016,C27,2021-12,29.74,15.3,596,22,3.691,1,,
32017,367020,C27,2021-12,29.67,10.5,564,62,10.993,1,,
32018,367039,C27,2021-11,31.01,5.3,604,45,7.45,1,,
32019,367050,C27,2021-11,29.73,12.6,585,48,8.205,1,,
32020,367058,C27,2021-11,29.78,13.1,598,39,6.522,1,,
32021,367067,C27,2021-12,29.06,11.5,581,26,4.475,1,,
32022,367094,C27,2021-12,30.42,12.5,603,42,6.965,1,,
32023,367117,C27,2021-12,27.47,7.6,581,53,9.122,1,,
32024,367133,C27,2021-12,29.46,11.7,620,15,2.419,1,,
32025,367139,C27,2021-11,29.52,,113,12,10.619,0,2021-12,performance
32026,367140,C27,2021-12,29.38,10.6,619,47,7.593,1,,
32027,367145,C27,2021-11,31.21,8.3,576,45,7.812,1,,
32028,367157,C27,2021-11,30.28,9.8,584,30,5.137,1,,
32029,367166,C27,2021-12,30.35,8.9,609,57,9.36,1,,
32030,367174,C27,2021-11,27.43,13.4,603,44,7.297,1,,
32031,367178,C27,2021-11,29.32,13.3,596,51,8.557,1,,
32032,367195,C27,2021-12,28.09,12.0,574,82,14.286,1,,
32033,367211,C27,2022-01,31.28,9.4,590,48,8.136,1,,
32034,367224,C27,2021-12,33.05,17.2,606,36,5.941,1,,
32035,367235,C27,2022-01,29.83,11.1,585,55,9.402,1,,
32036,367239,C27,2021-12,33.51,11.4,560,47,8.393,1,,
32037,367268,C27,2021-12,27.49,10.5,640,54,8.438,1,,
32038,367269,C27,2021-12,29.67,4.2,596,53,8.893,1,,
32039,367272,C27,2022-01,31.27,15.2,598,31,5.184,1,,
32040,367291,C27,2022-01,28.34,14.0,609,41,6.732,1,,
32041,367296,C27,2022-02,32.29,6.7,569,26,4.569,1,,
32042,367297,C27,2022-02,31.54,18.1,636,54,8.491,1,,
32043,367299,C27,2022-02,29.66,12.3,598,51,8.528,1,,
32044,367306,C27,2022-02,34.15,16.4,570,53,9.298,1,,
32045,367311,C27,2022-02,29.16,11.8,619,24,3.877,1,,
32046,367322,C27,2022-01,30.5,8.4,583,38,6.518,1,,
32047,367329,C27,2022-01,29.41,13.9,564,42,7.447,1,,
32048,367332,C27,2022-01,30.24,9.6,654,57,8.716,1,,
32049,367339,C27,2022-02,31.85,13.8,617,59,9.562,1,,
32050,367361,C27,2022-02,34.05,6.8,630,36,5.714,1,,
32051,367368,C27,2022-02,30.25,17.5,532,53,9.962,1,,
32052,367396,C27,2022-02,29.86,19.2,588,58,9.864,1,,
32053,367403,C27,2022-01,28.19,11.7,579,56,9.672,1,,
32054,367430,C27,2022-02,29.64,10.2,604,42,6.954,1,,
32055,367436,C27,2022-01,30.16,11.0,605,16,2.645,1,,
32056,367445,C27,2022-02,31.68,13.1,565,4,0.708,1,,
32057,367492,C27,2022-03,30.95,14.1,624,47,7.532,1,,
32058,367494,C27,2022-03,31.51,13.0,566,34,6.007,1,,
32059,367505,C27,2022-03,31.2,7.1,588,60,10.204,1,,
32060,367506,C27,2022-02,28.54,11.1,591,45,7.614,1,,
32061,367507,C27,2022-03,29.05,10.5,595,34,5.714,1,,
32062,367508,C27,2022-03,32.17,11.8,602,68,11.296,1,,
32063,367516,C27,2022-03,30.41,12.4,629,57,9.062,1,,
32064,367523,C27,2022-03,30.62,10.5,581,18,3.098,1,,
32065,367540,C27,2022-03,31.49,9.3,601,49,8.153,1,,
32066,367542,C27,2022-02,30.58,0.9,575,21,3.652,1,,
32067,367544,C27,2022-02,30.55,10.1,531,47,8.851,1,,
32068,367557,C27,2022-03,28.2,12.4,643,85,13.219,1,,
32069,367563,C27,2022-02,30.81,14.2,608,51,8.388,1,,
32070,367580,C27,2022-03,29.93,8.1,603,39,6.468,1,,
32071,367603,C27,2022-04,29.68,16.9,594,72,12.121,1,,
32072,367630,C27,2022-03,31.94,11.3,617,32,5.186,1,,
32073,367636,C27,2022-04,33.64,,108,12,11.111,0,2022-05,attendance
32074,367638,C27,2022-03,30.16,15.1,630,58,9.206,1,,
32075,367657,C27,2022-04,33.49,13.7,574,30,5.226,1,,
32076,367658,C27,2022-04,31.57,10.6,629,79,12.56,1,,
32077,367684,C27,2022-03,30.54,11.3,598,60,10.033,1,,
32078,367689,C27,2022-04,29.64,10.2,567,42,7.407,1,,
32079,367690,C27,2022-04,29.01,,622,50,8.039,1,,
32080,367706,C27,2022-03,31.46,14.0,616,61,9.903,1,,
32081,367707,C27,2022-03,31.3,14.6,590,65,11.017,1,,
32082,367726,C27,2022-06,28.41,14.8,566,52,9.187,1,,
32083,367729,C27,2022-06,29.19,,180,2,1.111,0,2022-08,voluntary
32084,367780,C27,2022-05,31.07,11.0,548,25,4.562,1,,
32085,367786,C27,2022-05,32.04,10.3,584,41,7.021,1,,
32086,367796,C27,2022-05,30.01,8.5,309,45,14.563,0,2022-08,voluntary
32087,367801,C27,2022-04,29.27,,554,34,6.137,1,,
32088,367817,C27,2022-04,33.86,8.4,632,53,8.386,1,,
32089,367821,C27,2022-05,32.84,16.0,558,13,2.33,1,,
32090,367832,C27,2022-05,28.54,11.4,620,29,4.677,1,,
32091,367837,C27,2022-05,31.6,12.0,635,79,12.441,1,,
32092,367839,C27,2022-04,34.27,9.6,622,26,4.18,1,,
32093,367848,C27,2022-05,29.82,9.6,598,25,4.181,1,,
32094,367861,C27,2022-05,32.31,15.8,622,45,7.235,1,,
32095,367865,C27,2022-05,32.23,9.5,608,45,7.401,1,,
32096,367872,C27,2022-05,33.17,11.4,647,67,10.355,1,,
32097,367879,C27,2022-06,32.85,15.6,645,44,6.822,1,,
32098,367916,C27,2022-05,32.22,16.5,602,73,12.126,1,,
32099,367918,C27,2022-06,30.45,11.3,604,43,7.119,1,,
32100,367920,C27,2022-06,31.53,10.0,594,47,7.912,1,,
32101,367921,C27,2022-05,32.0,11.6,605,41,6.777,1,,
32102,367939,C27,2022-06,31.34,7.6,601,26,4.326,1,,
32103,367942,C27,2022-07,32.7,12.1,589,38,6.452,1,,
32104,367948,C27,2022-06,28.51,11.3,587,61,10.392,1,,
32105,367962,C27,2022-06,32.77,5.1,613,22,3.589,1,,
32106,367982,C27,2022-06,30.52,9.4,578,34,5.882,1,,
32107,367983,C27,2022-07,30.42,13.0,573,38,6.632,1,,
32108,367984,C27,2022-06,32.21,9.3,616,17,2.76,1,,
32109,367990,C27,2022-07,33.55,16.4,586,43,7.338,1,,
32110,368017,C27,2022-07,30.29,8.5,428,34,7.944,0,2022-11,voluntary
32111,368038,C27,2022-06,34.79,9.4,583,48,8.233,1,,
32112,368051,C27,2022-06,30.51,,581,62,10.671,1,,
32113,368057,C27,2022-07,32.6,10.4,616,44,7.143,1,,
32114,368058,C27,2022-07,32.05,15.0,564,26,4.61,1,,
32115,368086,C27,2022-06,33.66,13.4,590,73,12.373,1,,
32116,368100,C27,2022-07,30.4,10.6,646,45,6.966,1,,
32117,368114,C27,2022-08,30.31,8.5,606,56,9.241,1,,
32118,368119,C27,2022-09,36.44,8.5,398,32,8.04,0,2023-01,voluntary
32119,368132,C27,2022-07,29.51,12.6,616,42,6.818,1,,
32120,368133,C27,2022-08,30.27,9.8,546,30,5.495,1,,
32121,368140,C27,2022-07,32.79,14.0,598,44,7.358,1,,
32122,368155,C27,2022-08,30.95,16.4,601,61,10.15,1,,
32123,368168,C27,2022-08,31.34,13.2,554,60,10.83,1,,
32124,368170,C27,2022-07,31.0,6.2,579,24,4.145,1,,
32125,368177,C27,2022-08,33.37,12.7,609,41,6.732,1,,
32126,368200,C27,2022-08,32.48,16.1,585,14,2.393,1,,
32127,368226,C27,2022-09,30.95,11.5,629,70,11.129,1,,
32128,368229,C27,2022-09,28.72,11.7,609,54,8.867,1,,
32129,368246,C27,2022-08,31.43,10.2,297,19,6.397,0,2022-11,voluntary
32130,368272,C27,2022-08,27.24,12.4,613,51,8.32,1,,
32131,368287,C27,2022-08,33.88,11.4,646,66,10.217,1,,
32132,368289,C27,2022-09,32.11,8.5,574,65,11.324,1,,
32133,368294,C27,2022-09,31.02,11.9,554,49,8.845,1,,
32134,368297,C27,2022-08,32.44,14.9,601,59,9.817,1,,
32135,368309,C27,2022-08,31.63,12.5,566,62,10.954,1,,
32136,368311,C27,2022-09,30.63,13.8,579,55,9.499,1,,
32137,368313,C27,2022-08,28.76,8.5,556,42,7.554,1,,
32138,368323,C27,2022-09,31.78,11.1,589,94,15.959,1,,
32139,368325,C27,2022-08,28.91,10.8,616,63,10.227,1,,
32140,368327,C27,2022-09,30.61,16.9,589,52,8.829,1,,
32141,368334,C27,2022-09,30.31,11.6,589,60,10.187,1,,
32142,368335,C27,2022-08,30.55,12.6,621,52,8.374,1,,
32143,368344,C27,2022-09,33.12,11.5,582,25,4.296,1,,
32144,368347,C27,2022-09,30.04,12.7,668,53,7.934,1,,
32145,368390,C27,2022-10,30.26,10.5,553,25,4.521,1,,
32146,368394,C27,2022-10,31.5,12.8,561,42,7.487,1,,
32147,368395,C27,2022-10,33.23,7.0,323,2,0.619,0,2023-01,voluntary
32148,368429,C27,2022-10,34.19,14.8,620,69,11.129,1,,
32149,368449,C27,2022-09,32.06,12.1,594,18,3.03,1,,
32150,368452,C27,2022-10,31.0,8.4,625,31,4.96,1,,
32151,368460,C27,2022-10,33.58,15.2,279,21,7.527,0,2023-01,attendance
32152,368470,C27,2022-10,30.83,7.0,574,28,4.878,1,,
32153,368504,C27,2022-11,32.08,7.9,639,53,8.294,1,,
32154,368511,C27,2022-11,31.42,9.3,564,17,3.014,1,,
32155,368532,C27,2022-11,31.98,12.0,607,53,8.731,1,,
32156,368535,C27,2022-11,29.83,11.5,603,20,3.317,1,,
32157,368540,C27,2022-10,32.8,15.8,571,40,7.005,1,,
32158,368549,C27,2022-11,29.44,9.0,589,63,10.696,1,,
32159,368554,C27,2022-11,33.85,12.7,563,36,6.394,1,,
32160,368556,C27,2022-11,29.48,8.6,630,45,7.143,1,,
32161,368558,C27,2022-11,29.38,9.5,573,13,2.269,1,,
32162,368568,C27,2022-10,30.75,10.8,582,14,2.405,1,,
32163,368569,C27,2022-11,29.49,12.1,585,54,9.231,1,,
32164,368608,C27,2022-11,31.08,8.9,590,39,6.61,1,,
32165,368622,C27,2022-11,34.84,13.7,291,15,5.155,0,2023-02,performance
32166,368653,C27,2022-11,31.55,5.9,571,13,2.277,1,,
32167,368657,C27,2022-11,32.15,13.3,573,38,6.632,1,,
32168,368660,C27,2022-11,32.58,7.8,620,64,10.323,1,,
32169,368677,C27,2022-12,30.65,12.3,602,50,8.306,1,,
32170,368681,C27,2023-01,31.27,12.4,593,40,6.745,1,,
32171,368702,C27,2022-12,32.56,11.7,632,47,7.437,1,,
32172,368711,C27,2023-01,34.41,4.2,608,55,9.046,1,,
32173,368712,C27,2022-11,30.39,7.6,580,30,5.172,1,,
32174,368728,C27,2022-12,32.37,8.3,584,44,7.534,1,,
32175,368731,C27,2022-12,33.86,13.0,634,42,6.625,1,,
32176,368740,C27,2022-12,32.26,8.7,599,61,10.184,1,,
32177,368750,C27,2022-11,32.35,11.3,628,32,5.096,1,,
32178,368756,C27,2022-12,27.71,13.7,567,45,7.937,1,,
32179,368770,C27,2022-12,32.88,7.8,588,68,11.565,1,,
32180,368772,C27,2022-11,31.75,14.7,561,78,13.904,1,,
32181,368782,C27,2022-12,31.47,12.5,645,34,5.271,1,,
32182,368795,C27,2022-12,31.99,12.1,402,26,6.468,0,2023-04,voluntary
32183,368803,C27,2022-12,30.71,10.5,580,53,9.138,1,,
32184,368813,C27,2022-12,30.21,9.6,584,64,10.959,1,,
32185,368816,C27,2023-02,32.16,,610,49,8.033,1,,
32186,368817,C27,2023-01,31.37,11.1,600,55,9.167,1,,
32187,368833,C27,2023-01,32.98,14.5,615,61,9.919,1,,
32188,368862,C27,2022-12,30.68,8.9,601,50,8.319,1,,
32189,368874,C27,2023-01,31.09,13.3,596,58,9.732,1,,
32190,368888,C27,2022-12,33.59,14.9,617,6,0.972,1,,
32191,368896,C27,2022-12,31.61,5.1,603,45,7.463,1,,
32192,368900,C27,2022-12,30.35,10.6,581,68,11.704,1,,
32193,368901,C27,2022-12,33.16,8.0,595,42,7.059,1,,
32194,368910,C27,2022-12,32.35,16.9,582,19,3.265,1,,
32195,368927,C27,2023-02,30.63,11.8,561,48,8.556,1,,
32196,368936,C27,2023-02,30.32,15.4,585,40,6.838,1,,
32197,368950,C27,2023-02,30.91,12.1,575,29,5.043,1,,
32198,368978,C27,2023-01,32.35,11.4,603,53,8.789,1,,
32199,368983,C27,2023-01,32.89,8.6,591,54,9.137,1,,
32200,368996,C27,2023-02,31.25,11.1,618,39,6.311,1,,
32201,368998,C27,2023-02,31.17,10.3,589,42,7.131,1,,
32202,369000,C27,2023-02,31.91,11.3,669,40,5.979,1,,
32203,369002,C27,2023-01,34.69,11.9,587,27,4.6,1,,
32204,369017,C27,2023-02,29.53,16.5,588,23,3.912,1,,
32205,369036,C27,2023-02,33.28,16.6,606,53,8.746,1,,
32206,369041,C27,2023-02,31.29,10.5,545,59,10.826,1,,
32207,369050,C27,2023-03,31.39,14.1,647,58,8.964,1,,
32208,369059,C27,2023-03,33.42,18.5,596,22,3.691,1,,
32209,369061,C27,2023-02,31.88,5.4,596,49,8.221,1,,
32210,369070,C27,2023-03,33.59,16.6,538,50,9.294,1,,
32211,369072,C27,2023-03,32.66,12.5,577,64,11.092,1,,
32212,369075,C27,2023-03,30.7,15.4,609,76,12.479,1,,
32213,369076,C27,2023-03,31.47,5.4,500,31,6.2,0,2023-08,voluntary
32214,369105,C27,2023-02,31.11,11.7,576,25,4.34,1,,
32215,369117,C27,2023-03,32.1,10.1,601,38,6.323,1,,
32216,369138,C27,2023-04,32.4,,548,50,9.124,1,,
32217,369155,C27,2023-03,32.17,12.1,586,43,7.338,1,,
32218,369160,C27,2023-03,31.1,9.0,591,44,7.445,1,,
32219,369175,C27,2023-03,31.38,10.7,630,50,7.937,1,,
32220,369193,C27,2023-03,32.83,9.3,606,63,10.396,1,,
32221,369194,C27,2023-03,34.62,12.8,542,74,13.653,1,,
32222,369230,C27,2023-03,30.71,13.3,592,31,5.236,1,,
32223,369233,C27,2023-03,31.3,8.9,607,46,7.578,1,,
32224,369234,C27,2023-04,32.24,13.3,577,18,3.12,1,,
32225,369236,C27,2023-04,32.67,6.9,619,92,14.863,1,,
32226,369240,C27,2023-03,32.95,,197,15,7.614,0,2023-05,voluntary
32227,369255,C27,2023-03,33.51,11.8,599,67,11.185,1,,
32228,369263,C27,2023-03,31.88,9.3,542,71,13.1,1,,
32229,369270,C27,2023-04,33.9,13.6,566,37,6.537,1,,
32230,369280,C27,2023-04,32.68,5.6,606,67,11.056,1,,
32231,369281,C27,2023-03,31.21,8.1,598,9,1.505,1,,
32232,369292,C27,2023-04,31.63,15.3,619,77,12.439,1,,
32233,369300,C27,2023-04,35.99,8.8,637,76,11.931,1,,
32234,369303,C27,2023-04,34.62,13.9,549,27,4.918,1,,
32235,369311,C27,2023-05,31.14,12.2,626,13,2.077,1,,
32236,369323,C27,2023-04,32.38,14.1,630,44,6.984,1,,
32237,369345,C27,2023-05,33.42,12.2,616,21,3.409,1,,
32238,369349,C27,2023-06,31.51,12.4,576,50,8.681,1,,
32239,369354,C27,2023-04,30.87,9.4,582,18,3.093,1,,
32240,369371,C27,2023-04,32.46,11.4,534,31,5.805,1,,
32241,369372,C27,2023-05,33.06,10.6,639,90,14.085,1,,
32242,369385,C27,2023-05,30.71,12.2,574,35,6.098,1,,
32243,369399,C27,2023-05,32.86,10.6,404,25,6.188,0,2023-09,voluntary
32244,369425,C27,2023-04,31.08,9.6,603,60,9.95,1,,
32245,369426,C27,2023-05,33.85,12.3,591,57,9.645,1,,
32246,369428,C27,2023-05,31.62,13.9,636,47,7.39,1,,
32247,369429,C27,2023-05,31.35,7.3,598,41,6.856,1,,
32248,369436,C27,2023-06,33.47,13.0,615,62,10.081,1,,
32249,369449,C27,2023-06,33.73,11.3,590,46,7.797,0,2023-12,voluntary
32250,369462,C27,2023-05,30.97,9.9,601,53,8.819,1,,
32251,369480,C27,2023-06,33.79,,99,7,7.071,0,2023-07,voluntary
32252,369485,C27,2023-05,32.77,7.6,617,3,0.486,1,,
32253,369493,C27,2023-06,32.82,8.5,401,9,2.244,0,2023-10,performance
32254,369502,C27,2023-06,32.6,5.0,390,13,3.333,0,2023-10,attendance
32255,369508,C27,2023-06,31.6,17.1,602,59,9.801,1,,
32256,369527,C27,2023-05,31.15,9.3,583,45,7.719,1,,
32257,369528,C27,2023-05,31.57,7.4,580,51,8.793,1,,
32258,369530,C27,2023-06,31.53,11.2,275,14,5.091,0,2023-09,performance
32259,369538,C27,2023-06,31.25,11.1,610,56,9.18,1,,
32260,369544,C27,2023-06,32.69,10.1,599,37,6.177,1,,
32261,369548,C27,2023-06,32.89,10.7,605,30,4.959,1,,
32262,369563,C27,2023-07,31.51,6.5,601,38,6.323,1,,
32263,369587,C27,2023-07,33.01,13.8,628,83,13.217,1,,
32264,369593,C27,2023-07,33.43,13.3,598,35,5.853,1,,
32265,369596,C27,2023-07,32.39,11.6,638,35,5.486,1,,
32266,369609,C27,2023-08,32.91,9.8,272,16,5.882,0,2023-11,attendance
32267,369632,C27,2023-06,31.08,12.3,666,70,10.511,1,,
32268,369644,C27,2023-06,31.94,,189,14,7.407,0,2023-08,voluntary
