placement_id,application_id,center_id,placement_month,certification_level,weeks_assigned,claims_closed,claims_reopened,reopen_rate_pct
24480,453275,C34,2022-06,experienced,19,225,27,12.0
24481,453276,C34,2022-06,licensed,18,231,1,0.433
24482,453290,C34,2022-06,licensed,18,248,26,10.484
24483,453297,C34,2022-06,licensed,9,111,16,14.414
24484,453333,C34,2022-06,licensed,18,210,6,2.857
24485,453345,C34,2022-06,licensed,14,172,20,11.628
24486,453351,C34,2022-06,experienced,19,256,35,13.672
24487,453356,C34,2022-06,licensed,12,160,23,14.375
24488,453361,C34,2022-06,entry,15,193,22,11.399
24489,453366,C34,2022-06,experienced,25,312,25,8.013
24490,453377,C34,2022-06,licensed,15,184,26,14.13
24491,453384,C34,2022-06,experienced,12,151,15,9.934
24492,453387,C34,2022-06,entry,10,139,12,8.633
24493,453396,C34,2022-06,licensed,16,211,17,8.057
24494,453407,C34,2022-06,licensed,20,286,11,3.846
24495,453434,C34,2022-06,entry,12,152,26,17.105
24496,453445,C34,2022-07,experienced,13,182,13,7.143
24497,453456,C34,2022-07,licensed,17,217,19,8.756
24498,453457,C34,2022-07,licensed,9,98,19,19.388
24499,453473,C34,2022-07,entry,10,132,12,9.091
24500,453516,C34,2022-07,entry,15,200,10,5.0
24501,453553,C34,2022-07,entry,14,170,18,10.588
24502,453587,C34,2022-07,experienced,9,112,14,12.5
24503,453605,C34,2022-07,licensed,10,124,10,8.065
24504,453622,C34,2022-07,entry,17,224,22,9.821
24505,453668,C34,2022-08,entry,9,108,16,14.815
24506,453684,C34,2022-08,experienced,10,129,26,20.155
24507,453707,C34,2022-08,experienced,15,197,17,8.629
24508,453751,C34,2022-08,licensed,19,248,34,13.71
24509,453759,C34,2022-08,licensed,25,301,11,3.654
24510,453782,C34,2022-08,licensed,11,140,13,9.286
24511,453830,C34,2022-08,licensed,14,147,13,8.844
24512,453843,C34,2022-08,experienced,14,198,26,13.131
24513,453891,C34,2022-08,licensed,21,266,15,5.639
24514,453931,C34,2022-09,experienced,13,179,27,15.084
24515,453944,C34,2022-09,experienced,18,229,9,3.93
24516,453948,C34,2022-09,experienced,20,266,20,7.519
24517,453954,C34,2022-09,licensed,14,186,8,4.301
24518,453962,C34,2022-09,experienced,10,129,14,10.853
24519,453968,C34,2022-09,experienced,14,160,4,2.5
24520,453974,C34,2022-09,experienced,18,253,18,7.115
24521,453977,C34,2022-09,licensed,12,168,28,16.667
24522,454000,C34,2022-09,licensed,13,166,7,4.217
24523,454002,C34,2022-09,entry,13,155,19,12.258
24524,454026,C34,2022-09,experienced,13,151,5,3.311
24525,454042,C34,2022-09,experienced,11,142,14,9.859
24526,454044,C34,2022-09,entry,20,287,52,18.118
24527,454052,C34,2022-09,experienced,12,144,14,9.722
24528,454064,C34,2022-09,licensed,21,277,23,8.303
24529,454080,C34,2022-10,licensed,12,143,11,7.692
24530,454082,C34,2022-10,licensed,7,93,4,4.301
24531,454092,C34,2022-10,entry,15,196,19,9.694
24532,454100,C34,2022-10,entry,18,252,24,9.524
24533,454118,C34,2022-10,licensed,16,202,13,6.436
24534,454129,C34,2022-10,experienced,14,165,29,17.576
24535,454140,C34,2022-10,licensed,10,130,11,8.462
24536,454143,C34,2022-10,entry,13,168,22,13.095
24537,454149,C34,2022-10,experienced,13,179,22,12.291
24538,454154,C34,2022-10,licensed,16,223,27,12.108
24539,454177,C34,2022-10,licensed,13,149,15,10.067
24540,454200,C34,2022-10,experienced,11,151,10,6.623
24541,454201,C34,2022-10,entry,10,128,10,7.812
24542,454208,C34,2022-10,licensed,16,185,17,9.189
24543,454221,C34,2022-10,experienced,12,159,11,6.918
24544,454239,C34,2022-10,experienced,15,200,18,9.0
24545,454254,C34,2022-10,entry,18,221,36,16.29
24546,454279,C34,2022-10,entry,12,151,11,7.285
24547,454290,C34,2022-11,licensed,9,125,12,9.6
24548,454307,C34,2022-11,experienced,8,104,16,15.385
24549,454328,C34,2022-11,experienced,16,222,15,6.757
24550,454343,C34,2022-11,licensed,16,190,28,14.737
24551,454373,C34,2022-11,entry,19,238,12,5.042
24552,454374,C34,2022-11,experienced,15,206,20,9.709
24553,454382,C34,2022-11,licensed,8,109,5,4.587
24554,454386,C34,2022-11,experienced,25,342,34,9.942
24555,454391,C34,2022-11,licensed,15,181,9,4.972
24556,454431,C34,2022-11,experienced,12,147,11,7.483
24557,454435,C34,2022-11,licensed,21,276,22,7.971
24558,454463,C34,2022-12,entry,20,243,28,11.523
24559,454467,C34,2022-12,entry,15,192,32,16.667
24560,454507,C34,2022-12,entry,18,235,19,8.085
24561,454514,C34,2022-12,entry,14,181,25,13.812
24562,454532,C34,2022-12,entry,17,233,30,12.876
24563,454576,C34,2022-12,experienced,18,190,25,13.158
24564,454596,C34,2022-12,licensed,17,191,13,6.806
24565,454610,C34,2022-12,entry,12,159,11,6.918
24566,454625,C34,2022-12,entry,18,202,28,13.861
24567,454636,C34,2022-12,licensed,13,169,17,10.059
24568,454650,C34,2022-12,licensed,22,261,41,15.709
24569,454658,C34,2022-12,experienced,13,181,24,13.26
24570,454690,C34,2022-12,licensed,12,153,27,17.647
24571,454737,C34,2023-01,entry,10,125,17,13.6
24572,454763,C34,2023-01,licensed,8,119,10,8.403
24573,454779,C34,2023-01,licensed,12,172,27,15.698
24574,454846,C34,2023-01,licensed,12,176,16,9.091
24575,454854,C34,2023-01,entry,16,181,15,8.287
24576,454885,C34,2023-01,experienced,8,99,13,13.131
24577,454951,C34,2023-02,experienced,24,331,33,9.97
24578,454952,C34,2023-02,licensed,11,134,16,11.94
24579,454959,C34,2023-02,entry,17,230,21,9.13
24580,454963,C34,2023-02,experienced,14,168,23,13.69
24581,454983,C34,2023-02,experienced,12,161,10,6.211
24582,454985,C34,2023-02,entry,10,126,16,12.698
24583,455012,C34,2023-02,licensed,15,215,17,7.907
24584,455024,C34,2023-02,licensed,9,118,12,10.169
24585,455038,C34,2023-02,licensed,19,239,15,6.276
24586,455056,C34,2023-02,experienced,19,250,40,16.0
24587,455063,C34,2023-02,licensed,13,178,4,2.247
24588,455065,C34,2023-02,experienced,12,150,13,8.667
24589,455092,C34,2023-03,licensed,14,165,21,12.727
24590,455093,C34,2023-03,licensed,14,209,21,10.048
24591,455103,C34,2023-03,licensed,12,150,8,5.333
24592,455106,C34,2023-03,entry,11,149,7,4.698
24593,455115,C34,2023-03,licensed,17,226,14,6.195
24594,455117,C34,2023-03,licensed,14,195,23,11.795
24595,455120,C34,2023-03,experienced,9,130,18,13.846
24596,455136,C34,2023-03,licensed,17,214,15,7.009
24597,455146,C34,2023-03,experienced,13,190,17,8.947
24598,455165,C34,2023-03,experienced,15,189,20,10.582
24599,455170,C34,2023-03,entry,12,149,16,10.738
24600,455171,C34,2023-03,experienced,12,171,13,7.602
24601,455176,C34,2023-03,licensed,16,195,24,12.308
24602,455178,C34,2023-03,entry,17,226,21,9.292
24603,455199,C34,2023-03,entry,10,134,13,9.701
24604,455221,C34,2023-03,entry,14,180,23,12.778
24605,455254,C34,2023-04,licensed,11,141,13,9.22
24606,455255,C34,2023-04,entry,10,126,11,8.73
24607,455287,C34,2023-04,licensed,14,195,22,11.282
24608,455293,C34,2023-04,entry,9,101,8,7.921
24609,455297,C34,2023-04,licensed,16,202,27,13.366
24610,455300,C34,2023-04,experienced,18,263,12,4.563
24611,455306,C34,2023-04,entry,15,180,16,8.889
24612,455320,C34,2023-04,licensed,19,226,5,2.212
24613,455327,C34,2023-04,entry,12,152,7,4.605
24614,455334,C34,2023-04,licensed,12,141,12,8.511
24615,455346,C34,2023-04,licensed,10,132,5,3.788
24616,455351,C34,2023-04,experienced,11,158,11,6.962
24617,455355,C34,2023-04,licensed,10,124,16,12.903
24618,455370,C34,2023-04,experienced,21,256,29,11.328
24619,455391,C34,2023-05,experienced,4,54,0,0.0
24620,455399,C34,2023-05,licensed,15,189,24,12.698
24621,455423,C34,2023-05,experienced,13,182,16,8.791
24622,455450,C34,2023-05,licensed,14,176,13,7.386
24623,455462,C34,2023-05,licensed,16,222,31,13.964
24624,455530,C34,2023-05,licensed,13,175,10,5.714
24625,455590,C34,2023-05,entry,11,152,17,11.184
24626,455595,C34,2023-05,licensed,16,247,17,6.883
24627,455628,C34,2023-05,experienced,13,179,21,11.732
24628,455640,C34,2023-05,entry,11,157,12,7.643
24629,455652,C34,2023-05,entry,15,209,17,8.134
24630,455702,C34,2023-05,experienced,17,207,23,11.111
24631,455711,C34,2023-05,entry,12,166,28,16.867
24632,455726,C34,2023-05,entry,15,187,22,11.765
24633,455744,C34,2023-06,entry,15,184,22,11.957
24634,455759,C34,2023-06,licensed,16,188,0,0.0
24635,455768,C34,2023-06,licensed,10,161,9,5.59
24636,455809,C34,2023-06,entry,13,160,9,5.625
24637,455811,C34,2023-06,licensed,20,263,20,7.605
24638,455828,C34,2023-06,entry,11,140,14,10.0
24639,455836,C34,2023-06,entry,18,264,29,10.985
24640,455840,C34,2023-06,experienced,16,176,8,4.545
24641,455841,C34,2023-06,experienced,13,144,9,6.25
24642,455854,C34,2023-06,licensed,10,144,8,5.556
24643,455867,C34,2023-06,experienced,16,222,29,13.063
24644,455884,C34,2023-06,experienced,10,136,19,13.971
24645,455895,C34,2023-07,licensed,9,109,4,3.67
24646,455909,C34,2023-07,licensed,19,240,4,1.667
24647,455924,C34,2023-07,licensed,19,275,23,8.364
24648,455927,C34,2023-07,experienced,12,149,11,7.383
24649,455962,C34,2023-07,experienced,15,187,7,3.743
24650,455983,C34,2023-07,entry,16,213,34,15.962
24651,455998,C34,2023-07,entry,13,186,22,11.828
24652,456000,C34,2023-07,experienced,7,91,4,4.396
24653,456008,C34,2023-07,licensed,14,196,16,8.163
24654,456064,C34,2023-07,entry,10,129,16,12.403
24655,456078,C34,2023-07,experienced,16,210,19,9.048
24656,456097,C34,2023-07,entry,12,144,17,11.806
24657,456122,C34,2023-07,entry,15,218,13,5.963
24658,456139,C34,2023-07,experienced,9,99,8,8.081
24659,456147,C34,2023-08,licensed,18,238,15,6.303
24660,456163,C34,2023-08,experienced,14,182,16,8.791
24661,456194,C34,2023-08,entry,16,219,28,12.785
24662,456202,C34,2023-08,entry,18,261,19,7.28
24663,456245,C34,2023-08,licensed,12,161,17,10.559
24664,456268,C34,2023-08,experienced,20,283,21,7.42
24665,456272,C34,2023-08,experienced,12,157,11,7.006
24666,456278,C34,2023-08,entry,16,207,31,14.976
24667,456294,C34,2023-08,experienced,16,200,25,12.5
24668,456300,C34,2023-08,experienced,11,140,18,12.857
24669,456302,C34,2023-08,entry,23,300,25,8.333
24670,456351,C34,2023-09,licensed,13,182,8,4.396
24671,456360,C34,2023-09,experienced,18,246,24,9.756
24672,456362,C34,2023-09,licensed,22,269,0,0.0
24673,456387,C34,2023-09,licensed,12,158,25,15.823
24674,456396,C34,2023-09,experienced,14,180,3,1.667
24675,456401,C34,2023-09,experienced,17,227,21,9.251
24676,456440,C34,2023-09,entry,15,192,16,8.333
24677,456454,C34,2023-09,experienced,16,216,29,13.426
24678,456461,C34,2023-09,experienced,7,96,8,8.333
24679,456532,C34,2023-09,licensed,21,269,21,7.807
24680,456611,C34,2023-09,entry,14,193,11,5.699
24681,456612,C34,2023-09,entry,8,108,17,15.741
24682,456613,C34,2023-09,licensed,9,118,12,10.169
24683,456674,C34,2023-10,licensed,11,163,12,7.362
24684,456699,C34,2023-10,licensed,12,155,8,5.161
24685,456720,C34,2023-10,licensed,13,176,13,7.386
24686,456738,C34,2023-10,experienced,17,201,28,13.93
24687,456749,C34,2023-10,licensed,20,260,42,16.154
24688,456764,C34,2023-10,entry,17,209,24,11.483
24689,456773,C34,2023-10,licensed,10,129,8,6.202
24690,456776,C34,2023-10,experienced,15,190,29,15.263
24691,456778,C34,2023-10,experienced,8,107,7,6.542
24692,456782,C34,2023-10,entry,12,128,14,10.938
24693,456804,C34,2023-10,licensed,16,215,19,8.837
24694,456817,C34,2023-10,entry,14,192,12,6.25
24695,456821,C34,2023-10,licensed,17,221,15,6.787
24696,456824,C34,2023-10,licensed,14,154,18,11.688
24697,456864,C34,2023-10,entry,12,169,9,5.325
24698,456867,C34,2023-11,experienced,17,242,27,11.157
24699,456892,C34,2023-11,entry,14,203,38,18.719
24700,456897,C34,2023-11,licensed,18,245,18,7.347
24701,456936,C34,2023-11,licensed,10,136,18,13.235
24702,456946,C34,2023-11,experienced,13,155,16,10.323
24703,456990,C34,2023-11,licensed,16,213,16,7.512
24704,457006,C34,2023-11,experienced,13,162,16,9.877
24705,457017,C34,2023-11,entry,8,100,12,12.0
24706,457040,C34,2023-11,licensed,16,229,10,4.367
24707,457047,C34,2023-11,licensed,15,194,31,15.979
24708,457070,C34,2023-11,experienced,11,149,4,2.685
24709,457091,C34,2023-12,entry,10,119,9,7.563
24710,457100,C34,2023-12,experienced,18,256,9,3.516
24711,457115,C34,2023-12,entry,13,174,17,9.77
24712,457139,C34,2023-12,licensed,18,258,31,12.016
24713,457158,C34,2023-12,entry,13,191,26,13.613
24714,457172,C34,2023-12,entry,13,157,18,11.465
24715,457202,C34,2023-12,entry,12,141,15,10.638
24716,457242,C34,2023-12,licensed,15,161,7,4.348
24717,457248,C34,2023-12,experienced,11,152,14,9.211
24718,457283,C34,2023-12,entry,9,129,10,7.752
24719,457295,C34,2023-12,experienced,14,194,15,7.732
24720,457319,C34,2023-12,experienced,13,167,10,5.988
24721,457322,C34,2023-12,experienced,14,213,28,13.146
24722,457334,C34,2023-12,licensed,11,132,7,5.303
24723,457338,C34,2023-12,entry,16,198,19,9.596
24724,457344,C34,2023-12,licensed,6,92,4,4.348
24725,457353,C34,2024-01,licensed,18,241,27,11.203
24726,457357,C34,2024-01,entry,15,198,19,9.596
24727,457366,C34,2024-01,experienced,16,198,17,8.586
24728,457368,C34,2024-01,experienced,15,187,12,6.417
24729,457384,C34,2024-01,experienced,17,216,21,9.722
24730,457396,C34,2024-01,entry,15,175,7,4.0
24731,457402,C34,2024-01,entry,16,214,19,8.879
24732,457412,C34,2024-01,entry,17,186,32,17.204
24733,457413,C34,2024-01,entry,15,186,12,6.452
24734,457414,C34,2024-01,experienced,19,265,17,6.415
24735,457418,C34,2024-01,experienced,19,236,22,9.322
24736,457419,C34,2024-01,licensed,12,167,14,8.383
24737,457444,C34,2024-01,experienced,13,192,7,3.646
24738,457445,C34,2024-01,licensed,9,129,15,11.628
24739,457451,C34,2024-01,licensed,20,266,25,9.398
24740,457453,C34,2024-01,entry,21,284,31,10.915
24741,457489,C34,2024-02,entry,13,180,15,8.333
24742,457496,C34,2024-02,licensed,9,103,16,15.534
24743,457518,C34,2024-02,licensed,14,178,14,7.865
24744,457541,C34,2024-02,licensed,11,148,11,7.432
24745,457572,C34,2024-02,licensed,8,101,6,5.941
24746,457577,C34,2024-02,entry,14,171,16,9.357
24747,457634,C34,2024-02,entry,16,219,21,9.589
24748,457657,C34,2024-02,entry,19,246,35,14.228
24749,457665,C34,2024-02,experienced,14,179,15,8.38
24750,457692,C34,2024-02,licensed,11,149,16,10.738
24751,457697,C34,2024-02,experienced,19,261,16,6.13
24752,457755,C34,2024-02,experienced,14,188,13,6.915
24753,457788,C34,2024-03,experienced,19,252,12,4.762
24754,457799,C34,2024-03,entry,14,162,13,8.025
24755,457818,C34,2024-03,entry,13,170,21,12.353
24756,457821,C34,2024-03,entry,16,195,20,10.256
24757,457848,C34,2024-03,licensed,18,234,9,3.846
24758,457851,C34,2024-03,licensed,10,126,12,9.524
24759,457872,C34,2024-03,experienced,12,140,7,5.0
24760,457874,C34,2024-03,experienced,25,330,42,12.727
24761,457916,C34,2024-03,experienced,21,258,34,13.178
24762,457958,C34,2024-03,licensed,13,194,13,6.701
24763,457998,C34,2024-04,licensed,20,262,10,3.817
24764,458005,C34,2024-04,licensed,11,140,17,12.143
24765,458027,C34,2024-04,entry,16,213,11,5.164
24766,458048,C34,2024-04,licensed,10,141,21,14.894
24767,458052,C34,2024-04,licensed,15,202,11,5.446
24768,458053,C34,2024-04,entry,12,145,18,12.414
24769,458067,C34,2024-04,experienced,18,234,24,10.256
24770,458068,C34,2024-04,entry,15,207,18,8.696
24771,458088,C34,2024-04,licensed,10,117,6,5.128
24772,458119,C34,2024-04,experienced,18,220,5,2.273
24773,458136,C34,2024-04,licensed,13,167,7,4.192
24774,458145,C34,2024-04,entry,17,243,26,10.7
24775,458149,C34,2024-04,licensed,16,221,16,7.24
24776,458150,C34,2024-04,entry,11,147,20,13.605
24777,458166,C34,2024-04,entry,15,189,17,8.995
24778,458257,C34,2024-04,experienced,15,203,23,11.33
24779,458292,C34,2024-05,entry,9,119,14,11.765
24780,458314,C34,2024-05,entry,13,164,23,14.024
24781,458354,C34,2024-05,experienced,11,132,11,8.333
24782,458372,C34,2024-05,experienced,17,222,19,8.559
24783,458440,C34,2024-05,licensed,9,116,13,11.207
24784,458453,C34,2024-05,licensed,11,156,6,3.846
24785,458454,C34,2024-05,entry,20,250,26,10.4
24786,458467,C34,2024-05,experienced,9,111,9,8.108
24787,458497,C34,2024-05,experienced,16,199,14,7.035
24788,458556,C34,2024-06,licensed,18,218,20,9.174
24789,458557,C34,2024-06,entry,13,180,7,3.889
24790,458559,C34,2024-06,licensed,7,91,12,13.187
24791,458569,C34,2024-06,entry,13,162,15,9.259
24792,458588,C34,2024-06,entry,14,190,14,7.368
24793,458590,C34,2024-06,licensed,13,157,14,8.917
24794,458606,C34,2024-06,entry,10,111,5,4.505
24795,458622,C34,2024-06,experienced,18,237,24,10.127
24796,458678,C34,2024-06,entry,17,231,27,11.688
24797,458680,C34,2024-06,experienced,12,147,21,14.286
24798,458692,C34,2024-06,entry,13,155,15,9.677
24799,458725,C34,2024-07,experienced,20,239,18,7.531
24800,458740,C34,2024-07,licensed,9,123,7,5.691
24801,458741,C34,2024-07,licensed,15,229,28,12.227
24802,458748,C34,2024-07,licensed,16,214,15,7.009
24803,458751,C34,2024-07,experienced,13,170,26,15.294
24804,458753,C34,2024-07,licensed,14,190,11,5.789
24805,458756,C34,2024-07,licensed,13,147,22,14.966
24806,458799,C34,2024-07,licensed,12,155,19,12.258
24807,458841,C34,2024-07,entry,14,188,30,15.957
24808,458857,C34,2024-07,experienced,18,245,27,11.02
24809,458866,C34,2024-07,experienced,13,177,9,5.085
24810,458875,C34,2024-07,experienced,11,129,17,13.178
24811,458898,C34,2024-07,entry,17,230,25,10.87
24812,458908,C34,2024-07,licensed,12,188,15,7.979
24813,458933,C34,2024-08,experienced,11,140,2,1.429
24814,458939,C34,2024-08,licensed,10,133,24,18.045
24815,458948,C34,2024-08,experienced,20,260,36,13.846
24816,458957,C34,2024-08,entry,12,150,18,12.0
24817,458959,C34,2024-08,entry,13,163,18,11.043
24818,458984,C34,2024-08,licensed,12,157,18,11.465
24819,458985,C34,2024-08,licensed,10,129,6,4.651
24820,459018,C34,2024-08,entry,15,191,21,10.995
24821,459031,C34,2024-08,entry,12,151,13,8.609
24822,459054,C34,2024-08,entry,18,264,25,9.47
24823,459059,C34,2024-08,licensed,17,228,14,6.14
24824,459061,C34,2024-08,licensed,9,112,13,11.607
24825,459062,C34,2024-08,experienced,10,146,19,13.014
24826,459075,C34,2024-08,entry,20,271,21,7.749
24827,459076,C34,2024-08,licensed,9,135,14,10.37
24828,459077,C34,2024-08,licensed,21,253,10,3.953
24829,459084,C34,2024-08,experienced,10,130,15,11.538
24830,459092,C34,2024-08,entry,13,182,37,20.33
24831,459124,C34,2024-09,experienced,16,219,27,12.329
24832,459155,C34,2024-09,entry,21,253,28,11.067
24833,459180,C34,2024-09,experienced,15,184,11,5.978
24834,459212,C34,2024-09,licensed,18,223,31,13.901
24835,459249,C34,2024-09,licensed,20,262,21,8.015
24836,459251,C34,2024-09,experienced,14,174,24,13.793
24837,459265,C34,2024-09,licensed,13,157,23,14.65
24838,459317,C34,2024-09,entry,11,155,20,12.903
24839,459362,C34,2024-09,licensed,18,232,18,7.759
24840,459386,C34,2024-09,licensed,14,189,23,12.169
24841,459427,C34,2024-09,entry,13,147,11,7.483
24842,459431,C34,2024-09,licensed,14,188,8,4.255
24843,459433,C34,2024-09,licensed,20,285,15,5.263
24844,459454,C34,2024-10,experienced,21,262,29,11.069
24845,459496,C34,2024-10,entry,11,129,17,13.178
24846,459532,C34,2024-10,licensed,11,142,7,4.93
24847,459563,C34,2024-10,experienced,12,174,20,11.494
24848,459565,C34,2024-10,experienced,15,170,10,5.882
24849,459572,C34,2024-10,licensed,11,139,14,10.072
24850,459574,C34,2024-10,entry,15,210,20,9.524
24851,459645,C34,2024-10,entry,9,106,12,11.321
24852,459714,C34,2024-11,experienced,10,111,3,2.703
24853,459750,C34,2024-11,experienced,16,231,17,7.359
24854,459789,C34,2024-11,licensed,15,183,5,2.732
24855,459801,C34,2024-11,experienced,12,137,4,2.92
24856,459838,C34,2024-11,entry,10,145,21,14.483
24857,459923,C34,2024-11,entry,13,182,17,9.341
24858,459967,C34,2024-11,entry,15,178,23,12.921
24859,460015,C34,2024-11,entry,19,264,12,4.545
24860,460047,C34,2024-11,licensed,18,222,16,7.207
24861,460059,C34,2024-12,entry,11,143,23,16.084
24862,460063,C34,2024-12,entry,10,116,16,13.793
24863,460065,C34,2024-12,experienced,13,183,14,7.65
24864,460071,C34,2024-12,licensed,16,224,22,9.821
24865,460073,C34,2024-12,entry,17,215,11,5.116
24866,460090,C34,2024-12,experienced,14,185,22,11.892
24867,460130,C34,2024-12,entry,15,187,20,10.695
24868,460133,C34,2024-12,licensed,18,238,10,4.202
24869,460202,C34,2024-12,entry,15,194,7,3.608
24870,460219,C34,2024-12,licensed,18,232,11,4.741
24871,460236,C34,2024-12,entry,10,145,9,6.207
24872,460324,C34,2025-01,entry,15,172,18,10.465
24873,460332,C34,2025-01,experienced,14,153,15,9.804
24874,460336,C34,2025-01,entry,20,240,19,7.917
24875,460337,C34,2025-01,entry,13,166,16,9.639
24876,460346,C34,2025-01,entry,17,240,4,1.667
24877,460357,C34,2025-01,entry,11,133,11,8.271
24878,460389,C34,2025-01,entry,20,270,19,7.037
24879,460401,C34,2025-01,licensed,10,128,0,0.0
24880,460412,C34,2025-01,experienced,13,153,15,9.804
24881,460425,C34,2025-01,licensed,16,218,22,10.092
24882,460432,C34,2025-01,licensed,8,86,3,3.488
24883,460436,C34,2025-01,entry,14,184,21,11.413
24884,460507,C34,2025-02,licensed,15,197,13,6.599
24885,460514,C34,2025-02,licensed,19,235,15,6.383
24886,460549,C34,2025-02,experienced,13,172,16,9.302
24887,460562,C34,2025-02,entry,11,147,12,8.163
24888,460568,C34,2025-02,entry,14,188,28,14.894
24889,460638,C34,2025-02,entry,16,213,33,15.493
24890,460647,C34,2025-02,entry,18,237,21,8.861
24891,460670,C34,2025-02,entry,22,303,41,13.531
24892,460684,C34,2025-03,entry,9,120,20,16.667
24893,460707,C34,2025-03,entry,5,64,9,14.062
24894,460712,C34,2025-03,licensed,11,158,14,8.861
24895,460755,C34,2025-03,entry,18,252,11,4.365
24896,460758,C34,2025-03,entry,16,197,9,4.569
24897,460836,C34,2025-03,experienced,21,267,18,6.742
24898,460838,C34,2025-03,licensed,9,130,13,10.0
24899,460853,C34,2025-03,experienced,9,116,12,10.345
24900,460863,C34,2025-03,experienced,20,251,16,6.375
24901,460916,C34,2025-03,licensed,8,98,7,7.143
24902,460919,C34,2025-03,entry,12,153,17,11.111
24903,460937,C34,2025-03,entry,18,234,26,11.111
24904,460960,C34,2025-04,licensed,16,216,11,5.093
24905,460972,C34,2025-04,entry,15,191,33,17.277
24906,460988,C34,2025-04,experienced,11,147,23,15.646
24907,460999,C34,2025-04,entry,12,163,9,5.521
24908,461002,C34,2025-04,entry,19,260,27,10.385
24909,461044,C34,2025-04,licensed,13,168,4,2.381
24910,461047,C34,2025-04,licensed,12,171,14,8.187
24911,461052,C34,2025-04,licensed,13,151,17,11.258
24912,461112,C34,2025-04,licensed,12,159,9,5.66
24913,461127,C34,2025-04,entry,11,123,16,13.008
24914,461146,C34,2025-04,experienced,12,149,26,17.45
24915,461163,C34,2025-04,entry,15,184,25,13.587
24916,461176,C34,2025-04,licensed,10,132,11,8.333
24917,461197,C34,2025-04,entry,19,235,28,11.915
24918,461205,C34,2025-04,experienced,17,231,31,13.42
24919,461283,C34,2025-05,entry,18,222,12,5.405
24920,461300,C34,2025-05,licensed,14,185,20,10.811
24921,461319,C34,2025-05,entry,9,108,15,13.889
24922,461320,C34,2025-05,entry,17,195,22,11.282
24923,461324,C34,2025-05,entry,12,129,10,7.752
24924,461334,C34,2025-05,experienced,18,241,20,8.299
24925,461336,C34,2025-05,licensed,11,147,9,6.122
24926,461347,C34,2025-05,licensed,9,92,3,3.261
24927,461375,C34,2025-05,experienced,17,219,26,11.872
24928,461418,C34,2025-05,licensed,14,163,13,7.975
24929,461453,C34,2025-06,entry,11,154,20,12.987
24930,461467,C34,2025-06,experienced,15,201,11,5.473
24931,461477,C34,2025-06,entry,19,252,24,9.524
24932,461486,C34,2025-06,entry,15,204,27,13.235
24933,461506,C34,2025-06,entry,13,166,11,6.627
24934,461509,C34,2025-06,licensed,13,186,22,11.828
24935,461528,C34,2025-06,entry,11,142,8,5.634
24936,461555,C34,2025-06,entry,16,218,27,12.385
24937,461560,C34,2025-06,entry,12,158,11,6.962
24938,461583,C34,2025-06,licensed,12,154,26,16.883
24939,461679,C34,2025-07,entry,13,184,24,13.043
24940,461698,C34,2025-07,experienced,13,175,14,8.0
24941,461716,C34,2025-07,entry,20,237,9,3.797
24942,461732,C34,2025-07,experienced,20,259,13,5.019
24943,461747,C34,2025-07,entry,16,209,15,7.177
24944,461790,C34,2025-07,licensed,12,149,26,17.45
24945,461802,C34,2025-07,entry,17,215,21,9.767
24946,461819,C34,2025-07,licensed,15,208,25,12.019
24947,461855,C34,2025-07,entry,7,98,7,7.143
24948,461862,C34,2025-07,entry,14,192,39,20.312
24949,461872,C34,2025-07,experienced,8,124,5,4.032
24950,461914,C34,2025-07,entry,18,212,18,8.491
24951,461960,C34,2025-08,licensed,5,65,5,7.692
24952,462070,C34,2025-08,entry,13,199,8,4.02
24953,462071,C34,2025-08,entry,16,221,25,11.312
24954,462108,C34,2025-08,experienced,11,130,6,4.615
24955,462126,C34,2025-08,licensed,14,175,21,12.0
24956,462151,C34,2025-08,experienced,13,164,6,3.659
24957,462178,C34,2025-08,experienced,13,159,23,14.465
24958,462196,C34,2025-09,licensed,7,83,9,10.843
24959,462200,C34,2025-09,experienced,19,271,25,9.225
24960,462213,C34,2025-09,entry,14,187,15,8.021
24961,462216,C34,2025-09,entry,15,208,11,5.288
24962,462218,C34,2025-09,experienced,14,172,7,4.07
24963,462246,C34,2025-09,experienced,18,244,35,14.344
24964,462248,C34,2025-09,experienced,10,124,18,14.516
24965,462254,C34,2025-09,entry,15,191,20,10.471
24966,462288,C34,2025-09,licensed,10,136,14,10.294
24967,462291,C34,2025-09,entry,9,124,12,9.677
24968,462348,C34,2025-09,experienced,8,100,9,9.0
24969,462361,C34,2025-09,entry,11,138,14,10.145
24970,462373,C34,2025-09,licensed,7,89,8,8.989
24971,462377,C34,2025-09,experienced,13,161,11,6.832
24972,462412,C34,2025-10,licensed,14,182,20,10.989
24973,462434,C34,2025-10,licensed,9,141,7,4.965
24974,462437,C34,2025-10,licensed,22,274,9,3.285
24975,462451,C34,2025-10,entry,12,131,21,16.031
24976,462462,C34,2025-10,licensed,18,227,27,11.894
24977,462465,C34,2025-10,licensed,14,183,6,3.279
24978,462466,C34,2025-10,entry,9,103,11,10.68
24979,462469,C34,2025-10,entry,16,179,18,10.056
24980,462505,C34,2025-10,experienced,17,222,25,11.261
24981,462511,C34,2025-10,entry,17,228,15,6.579
24982,462527,C34,2025-10,entry,20,250,18,7.2
24983,462539,C34,2025-10,licensed,15,208,20,9.615
